"http://bostonzen.org","",""
"http://mazautoglass.com","4156264474, 4156264474",""
"http://timent.com","",""
"http://tlalocrivas.com","","https://www.facebook.com/tlalocnyc, https://twitter.com/TlalocRivas, https://www.instagram.com/tlalocnyc/, https://www.facebook.com/tlalocnyc, https://twitter.com/TlalocRivas, https://www.instagram.com/tlalocnyc/?hl=en"
"http://creativebusinessassociates.com","","https://www.facebook.com/paula.easton"
"http://cumberland-river.com","",""
"http://workitstudio.com","","https://www.facebook.com/balancegymdc/?fref=mentions, https://www.facebook.com/workitstudio, https://twitter.com/workitstudio, https://www.instagram.com/workitstudio/"
"http://thestonenc.com","","https://www.facebook.com/thestonenc, https://www.instagram.com/thestonech/"
"http://kansaslimousin.org","","https://www.facebook.com/groups/1235892853935518/, https://www.facebook.com/groups/294431518392859/user/1483456138/?__cft__%5b0%5d=AZUHMermbSGOCqsTa2CUw-C3RjZHRYoqHY5zxofYh9cPVLmj8oovH-ozQ8Az2pl-qEBLQkYfTipIbB4ljFZlj5IbZq8M64Cs76vBohtKhUkPh_r2JcYW9Vp8nByochGu4Ogyg3-7aPEnZtlSnHHAXPo3RLUrj7WQ5oSijTWRv8Ob8_9t3oXuz5YSp4Y_z5bs4iI&__tn__=-%5dK-R"
"http://kkcger.com","",""
"http://maddux.pro","",""
"http://ohanaconsulting.net","9492307919, 9492307919, 9492307919",""
"http://postmodern-strings.com","",""
"http://takapartners.com","",""
"http://top-salon-hair-salon.business.site","+1-814-954-5812, +1-814-954-5812, +1-814-954-5812",""
"http://dolee-rentals.com","(229) 436-9620, (229) 436-9620, (229) 436-9620, (229) 436-9620, 229-344-5037","https://facebook.com/DoLee-Rentals-Inc-141860142549724, https://twitter.com/DexYPHQ/, https://facebook.com/DoLee-Rentals-Inc-141860142549724, https://twitter.com/"
"http://kns-construction.com","",""
"http://timothyburger.com","",""
"http://trueaudio.com","",""
"http://venturemediaagency.com","7325354027","https://www.facebook.com/venturemediadigital/, https://www.instagram.com/venturemediadigital/"
"http://garrettwietholter.com","3178733230, 3178733230, 3178733230, 3178733230, 3178733230, 3178733230, 3178733230, 8557337333, 3178733230, 8557337333, 3178733230, 3178733230","https://www.facebook.com/153341281385570, https://www.facebook.com/153341281385570, https://www.facebook.com/153341281385570, http://www.facebook.com/pages/Garrett-Wietholter-State-Farm-Agent/153341281385570"
"http://nashvilleucc.org","",""
"http://outforlifeministries.com","","https://www.facebook.com/Out-for-Life-Ministries-Inc-1444213995686520/?__tn__=%2Cd%2CP-R&eid=ARAd-OacvVe6PBbPlF59zrm7WStTgo0xiJvNqvBmcXd1XeFTDHfnsJWmG1bpCdpGzjwm8caZF6eO2Bvh, https://www.facebook.com/pg/Out-for-Life-Ministries-Inc-1444213995686520/videos/?ref=page_internal"
"http://phack.org","",""
"http://potomaccanine.com","",""
"http://azureskies.com","",""
"http://couplescounselingatlanta.com","",""
"http://philstreeppc.com","9549313700, 9549313700",""
"http://topcropalliance.com","8126140436, 8123439638","https://twitter.com/brianbbbush, https://www.facebook.com/topcropagronomy, https://twitter.com/brianbbbush, https://www.facebook.com/topcropagronomy"
"http://smilesbygateway.com","8173698007, 8173698007",""
"http://solarecon.wordpress.com","",""
"http://johnstons-clothiers.business.site","+1-316-682-1000, +1-316-682-1000, +1-316-682-1000",""
"http://plumbingbydlt.com","+17139798345, +17139798345, 713-979-8345","https://www.facebook.com/Plumbing-By-DLT-217036568422674/"
"http://completecaredevelopmentcenter.com","","https://www.facebook.com/CompleteCareDevelopment/"
"http://kaleofamilies.org","",""
"http://monahanclinics.com","904-824-8353, 904-824-8353, +904-824-8353, +386-328-2710","https://www.instagram.com/monahanchiro_medical/, https://www.instagram.com/p/CweIRncoEg2/, https://www.instagram.com/reel/CwVYh0OKQSb/, https://www.instagram.com/p/CwQ7sDMqg4h/, https://www.instagram.com/p/CwLFVlYqXKk/, https://www.instagram.com/p/CwI_qGkKryE/, https://www.instagram.com/reel/CwDXBWLKc4X/, https://www.instagram.com/monahanchiro_medical/, https://www.facebook.com/MonahanClinics"
"http://samantharaiderbrown.com","",""
"http://roux30a.com","","https://www.facebook.com/Roux30a, https://www.instagram.com/roux30a/"
"http://airprofork.com","","http://instagram.com/airprofork, http://instagram.com/airprofork, http://instagram.com/airprofork, https://www.instagram.com/p/B5OeatAl__d/, https://www.instagram.com/p/BtJO2SalP_b/, https://www.instagram.com/p/BfwG5VXH59P/, https://www.instagram.com/p/BfrhhXRnKPF/, https://www.instagram.com/p/BeirhaanHT_/, https://www.instagram.com/p/BeQ9OyCnDG6/, http://instagram.com/airprofork, http://instagram.com/airprofork"
"http://candybartending.com","","https://www.facebook.com/Candythebartender, https://www.instagram.com/candybar_bartender/"
"http://kelleyroadrace.com","",""
"http://marrs-jonesfuneralhome.com","(512) 237-2425","https://www.facebook.com/photo/?fbid=799787675266586&set=a.764125712166116, http://www.facebook.com/MarrsJonesFuneralHomeAllFaithsofthePinesChapel/"
"http://propertyguysnj.com","856.722.8090, 856.722.8090","https://www.facebook.com/propertyguysnj, https://www.facebook.com/propertyguysnj, https://www.facebook.com/propertyguysnj"
"http://rcgglobaltv.com","","https://www.facebook.com/115280944513495"
"http://rlosrivera.com","",""
"http://cancersupportdelaware.org","","https://www.facebook.com/CancerSupportDE/, https://twitter.com/CancerSupportDE, https://www.instagram.com/cancersupportde/, https://www.facebook.com/CancerSupportDE/, https://twitter.com/CancerSupportDE, https://www.instagram.com/cancersupportde/"
"http://cryptohomiesclub.io","","https://twitter.com/CRYPTOHOMIES_, https://twitter.com/CRYPTOHOMIES_, https://twitter.com/CRYPTOHOMIES_, https://www.instagram.com/cryptohomies_/, https://www.facebook.com/cryptohomiesnft"
"http://jessicaashwellness.com","","http://www.facebook.com/jessicaashwellness, http://instagram.com/jessicaashwellness, https://www.instagram.com/p/CRhcB-8AtBE/, https://www.instagram.com/p/CRZmF9cgYys/, https://www.instagram.com/p/CRSIHzBgg0O/, https://www.instagram.com/p/CQ_3c94gwyP/, http://www.facebook.com/jessicaashwellness, http://instagram.com/jessicaashwellness"
"http://pctouchservices.com","","http://www.facebook.com/home.php?#!/profile.php?id=100001414006599, http://twitter.com/mayisad"
"http://sharonkinghoge.com","","https://twitter.com/SharonKingHoge"
"http://steppir.com","",""
"http://highwayonerealestate.com","805-235-2565, 805-235-2565","https://www.facebook.com/Highway-ONE-Realty-218737271556777/, https://www.facebook.com/Highway-ONE-Realty-218737271556777/"
"http://minastollery.com","","https://www.instagram.com/electric_skillet/, https://www.instagram.com/electric_skillet/, https://www.instagram.com/electric_skillet/"
"http://figlass.biz","",""
"http://horizons.church","+14025125700","https://www.facebook.com/HorizonsCommunityChurch/, https://www.instagram.com/horizons_community_church/, https://www.facebook.com/groups/366999870521503/"
"http://mygoodhorse.weebly.com","","http://www.facebook.com/pages/Good-Horses/162395740581911?ref=hl"
"http://wombatworks.org","","https://www.facebook.com/wombatworksllc, https://twitter.com/WombatWorks"
"http://yourhairdynasty.com","","https://www.instagram.com/yourhairdynasty, https://www.facebook.com/yourhairdynasty, https://www.twitter.com/yourhairdynasty, https://www.instagram.com/yourhairdynasty, https://www.facebook.com/yourhairdynasty, https://www.twitter.com/yourhairdynasty"
"http://alpha-research-associates-research-institute.business.site","+1-937-231-9329, +1-937-231-9329, +1-937-231-9329","https://www.facebook.com/AlphaResearchLLC/, https://www.facebook.com/AlphaResearchLLC/, https://www.facebook.com/AlphaResearchLLC/"
"http://annarborhomesrealtor.com","",""
"http://astepabovemb.com","","https://www.facebook.com/A-Step-Above-Flooring-810287332403927/, https://twitter.com/AStepAboveMB, https://instagram.com/astepaboveflooring/"
"http://buchanan-edwards.online","",""
"http://busiup.com","+1-954-294-7541, +1-954-294-7541, +1-954-294-7541",""
"http://clockinc.org","","http://facebook.com/clock.inc.qc, https://www.instagram.com/clockinclgbt/, https://twitter.com/clockincLGBT, https://www.facebook.com/designs.chasing"
"http://oceancurrent.com","","https://instagram.com/oceancurrent, https://facebook.com/oceancurrent, https://instagram.com/oceancurrent, https://www.instagram.com/oceancurrent/, https://instagram.com/oceancurrent, https://instagram.com/oceancurrent, https://facebook.com/oceancurrent"
"http://deepdivecounseling.net","",""
"http://forcht-law.com","",""
"http://graciejoplin.com","","https://www.facebook.com/graciejoplin, https://www.facebook.com/profile.php?id=1636452124, https://www.facebook.com/jason.rios.16547008, https://www.facebook.com/shiloh.burchfield, https://www.facebook.com/rob.gaul.3, https://www.facebook.com/profile.php?id=100003634880192, https://www.facebook.com/zach.lawson.54, https://www.facebook.com/Ghettotacos417, https://www.facebook.com/graciejoplin, https://www.facebook.com/profile.php?id=100089055761441"
"http://itpc-usa.com","","https://www.facebook.com/wix, https://instagram.com/wix, https://www.twitter.com/wix"
"http://directdrivelogistics.com","",""
"http://gsbphoto.com","",""
"http://cavachonsofoklahoma.com","405-938-6708","https://facebook.com/OklahomaCavachons/, https://instagram.com/cavachons_of_oklahoma"
"http://janellesrestaurant.com","",""
"http://peacefulwolftaichi.com","",""
"http://uomosport.com","3102050407","https://www.facebook.com/UOMOSPORT2016/, http://twitter.com/uomo_sport, http://instagram.com/uomo_sport, https://www.facebook.com/UOMOSPORT2016/, http://twitter.com/uomo_sport, http://instagram.com/uomo_sport"
"http://antiochassistedliving.com","",""
"http://davidprieto.realestate","818.422.3831, 818.422.3831, 818.422.3831, 818.422.3831, 818.422.3831, +818.422.3831","http://twitter.com/share, https://www.facebook.com/DPREServices/, http://twitter.com/share, https://www.facebook.com/DPREServices/, http://twitter.com/share"
"http://gygeneralservices.business.site","+1-786-371-9728, +1-786-371-9728, +1-786-371-9728, +1-786-371-9728",""
"http://kickitupquilting.com","","https://www.instagram.com/kickitupquilting/, https://www.facebook.com/KickItUpQuilting/, https://www.instagram.com/kickitupquilting/, https://www.facebook.com/KickItUpQuilting/, https://www.instagram.com/kickitupquilting/, https://www.facebook.com/KickItUpQuilting/"
"http://koimountain.com","",""
"http://pinolevistareimagined.com","",""
"http://aop3d.com","","https://www.facebook.com/AOPthreeD, https://www.instagram.com/aop3d/, https://www.facebook.com/AOPthreeD, https://www.instagram.com/aop3d/"
"http://off-trail.co","","https://www.instagram.com/offtrail.co/, https://www.instagram.com/offtrail.co/, https://www.instagram.com/offtrail.co/"
"http://proexecstaffing.com","713-248-2245","https://www.facebook.com/proexecstaffing, https://twitter.com/exec_pro"
"http://stewartgrain.com","",""
"http://truyasushica.com","",""
"http://camilluscusecamp.com","(315) 552-0182","https://www.facebook.com/CamillusCuseCamp/, https://www.instagram.com/camilluscusecamp/, https://www.instagram.com/cusecamp/, https://www.facebook.com/CamillusCuseCamp/"
"http://hyhp.org","","https://www.facebook.com/hawaiiyhp, https://www.instagram.com/hawaiiyhp"
"http://rrrobotictec.com","",""
"http://thebeautyteam.com","9089175233, 9089175233, 9089175233","https://www.facebook.com/, https://twitter.com/, https://www.instagram.com/, https://www.facebook.com/The-Beauty-Team-NJ-1524388267839855, https://www.instagram.com/thebeautyteamnj/?hl=en"
"http://justgooglebenhiggins.com","",""
"http://stitchncluck.com","",""
"http://ascend-tech.us","","https://twitter.com/AscendSoftTech"
"http://buryservices.com","",""
"http://cleaningsvccolumbiafalls.com","(406) 316-6455, (406) 316-6455, 4063166455",""
"http://longrealty.com","8003545664","https://www.facebook.com/longrealty, https://twitter.com/@longrealty, https://www.instagram.com/longrealty/"
"http://miltongeorgialiving.com","",""
"http://smensclub.org","","https://www.facebook.com/smensclub"
"http://woodgateapts.net","8012821909","https://www.facebook.com/sharer/sharer.php?u=https://www.woodgateapts.net&src=sdkpreparse, https://twitter.com/intent/tweet?text=Look%20at%20these%20amazing%20photos!, https://www.facebook.com/pg/aptswoodgate/photos/, https://www.instagram.com/woodgate.jordan.landing/"
"http://crawfordproduction.com","",""
"http://fanbladedesigns.com","","https://twitter.com/FanBladeDesigns, https://twitter.com/fanbladedesigns, https://www.facebook.com/pages/Fan-Blade-Designs/1414707588783035, https://instagram.com/fanbladedesigns"
"http://ghostmountain.org","","https://www.instagram.com/ghostmountainpdx/"
"http://lequedagua.com","","https://www.instagram.com/lequedagua/, https://www.facebook.com/lequedagua.lda/"
"http://nbwatergardens.com","",""
"http://semillacenter.org","","https://www.facebook.com/SemillaCenter/, https://twitter.com/semillacenter, https://www.instagram.com/semillacenter/, https://www.facebook.com/SemillaCenter/, https://twitter.com/semillacenter, https://www.instagram.com/semillacenter/"
"http://jrmatheny.com","","http://instagram.com/jrmatheny, https://twitter.com/jason_r_matheny"
"http://madebyjosy.com","",""
"http://philippineflowers.com","",""
"http://stpunited.org","","https://www.instagram.com/explore/locations/999088086/st-pauls-united-methodist-church/, https://www.facebook.com/stpunited/, https://twitter.com/moreinraymore"
"http://thethriftyhijabi.com","","https://www.instagram.com/"
"http://timemusicgroupnyc.com","",""
"http://2701jamesmwood.com","2132474210",""
"http://calcoastjewelryappraisers.com","+17605046343, 760-504-6343, 760-504-6343, +17605046343","https://www.facebook.com/CalCoastJewelryAppraisers/, https://www.instagram.com/gemologistgirl/"
"http://floraottimer.com","","http://facebook.com/floraottimer, http://instagram.com/floraottimer"
"http://infinitiofsouthatlanta.com","",""
"http://liketelevision.com","",""
"http://talkingparents.com","","https://www.facebook.com/TalkingParents/, https://twitter.com/Talkingparents, https://www.instagram.com/talkingparentsapp/"
"http://allcleanhomes.com","",""
"http://ericamhill.com","",""
"http://hypnosishealthworks.com","3104041256, 3104041256",""
"http://rewildyourgarden.com","","https://www.facebook.com/kdbgardenrewilder/, https://instagram.com/rewildyourgarden"
"http://shakeprosolutions.com","","https://www.facebook.com/ShakeProSolutions/, http://instagram.com/shakeprosolutions, https://twitter.com/shakepros, https://www.facebook.com/ShakeProSolutions/, http://instagram.com/shakeprosolutions, https://twitter.com/shakepros, https://www.facebook.com/ShakeProSolutions/, http://instagram.com/shakeprosolutions, https://twitter.com/shakepros, https://www.facebook.com/ShakeProSolutions/, http://instagram.com/shakeprosolutions, https://twitter.com/shakepros"
"http://virustarllc.com","",""
"http://continentalfresh.com","(555) 555-5555","https://www.facebook.com/continentalfresh, https://www.facebook.com/continentalfresh, https://www.facebook.com/continentalfresh"
"http://marblepolishingmiami.net","(305) 731-2242",""
"http://tornadobaseball.com","",""
"http://hdnavalue.com","","https://www.facebook.com/pages/Hollingshead-Dearden-Associates/848956838453944"
"http://mojoparker.com","","https://www.facebook.com/mojoparker, https://instagram.com/mojoparkerblues, https://www.facebook.com/mojoparker, https://instagram.com/mojoparkerblues, https://www.facebook.com/mojoparker, https://instagram.com/mojoparkerblues"
"http://proofpass.com","",""
"http://rgaineswebdevelopment.com","","https://www.facebook.com/RGainesWebDevelopment/, https://twitter.com/rgaineswebdev"
"http://spynewsletter.com","+1-775-964-8641","https://twitter.com/theSamParr, https://twitter.com/theSamParr, https://twitter.com/theSamParr"
"http://charliesproshop.com","",""
"http://mutterpasshuellen.eu","",""
"http://vibrantlifefarms.com","970-222-5917","https://www.instagram.com/vibrantlifefarms, https://www.facebook.com/vibrantlifefarms, https://instagram.com/wix/"
"http://vipsmarthomes.com","","http://www.facebook.com/vipsmarthomes, http://www.twitter.com/vipsmarthomes, http://www.facebook.com/vipsmarthomes, http://www.twitter.com/vipsmarthomes, http://www.facebook.com/vipsmarthomes, http://www.twitter.com/vipsmarthomes"
"http://jsdagency.com","","https://www.instagram.com/jsd.agency/?hl=en"
"http://tevisdenise.com","",""
"http://badgertoyotalift.com","",""
"http://bettoli.realtor","(305) 356-7440, (305) 356-7440, (305) 356-7440, (305) 356-7440, (305) 356-7440","https://facebook.com/NARdotRealtor, https://twitter.com/NARdotREALTOR, https://instagram.com/nardotrealtor/, https://facebook.com/NARdotRealtor, https://twitter.com/NARdotREALTOR, https://instagram.com/nardotrealtor/, https://facebook.com/NARdotRealtor, https://twitter.com/NARdotREALTOR, https://instagram.com/nardotrealtor/"
"http://greggardnersbarbershop.com","",""
"http://hautesalonjc.com","573-634-7476","https://www.facebook.com/hautesalon, https://www.instagram.com/hautesalonjc/, https://www.facebook.com/hautesalon, https://www.instagram.com/hautesalonjc/"
"http://ropescan.us","7014786666",""
"http://saracott.com","",""
"http://fynres.com","",""
"http://hubbardstudios.com","15416108436","https://www.instagram.com/hubbardsteve/, https://www.facebook.com/HubbardStevePhoto, https://twitter.com/thehubbardsteve"
"http://roushdetailingllc.com","","https://www.facebook.com/RoushDetailingLLC, https://www.instagram.com/RoushDetailingLLC.Colorado"
"http://salinasidingcompany.com","(785) 390-8822, (785) 390-8822, (785) 390-8822, (785) 390-8822","https://facebook.com/, http://instagram.com/, https://facebook.com/Salina-Siding-Company-104405568676524"
"http://arisepca.com","","http://www.facebook.com/ArisePCA, https://www.instagram.com/arisepresbyterian/, https://www.instagram.com/p/Cqk1TLSL5Iv/, https://www.instagram.com/p/CqWn6I1JeUu/, https://www.instagram.com/p/CpfbGKcrXkR/, https://www.instagram.com/p/CpQ93F-Pp7e/, https://www.instagram.com/p/CoSsU_4vE3X/, https://www.instagram.com/p/CmmvkSRSTd5/, http://www.facebook.com/ArisePCA, https://www.instagram.com/arisepresbyterian/"
"http://bundlesbybassett.com","347 2634271","https://www.instagram.com/bundlesbybassett/, https://www.instagram.com/bundlesbybassett/, https://www.instagram.com/bundlesbybassett/, https://www.instagram.com/p/CgKWAW3ujT-/, https://www.instagram.com/reel/Ce_q7tigI41/, https://www.instagram.com/p/Ce4ykUBuLY8/, https://www.instagram.com/p/CbxOb4hOH4d/, https://www.instagram.com/p/CbwFNkoOQDo/, https://www.instagram.com/tv/Cbv0FXogKs4/, https://www.instagram.com/p/CbvzBrHO9p8/, https://www.instagram.com/bundlesbybassett/"
